id,term,year,quarter,course_id,class_num,school,subject,catalog_num,section,title,instructor,start_time,end_time,meeting_days
128232,2015 Spring,2015,Spring,3144,36601,WCAS,SPANISH,115-2,28,Accelerated Elementary Spanish,,15:00,15:50,MoWeFr
128225,2015 Spring,2015,Spring,3144,36594,WCAS,SPANISH,115-2,21,Accelerated Elementary Spanish,Maria Teresa Villanueva,09:00,09:50,MoWeFr
128243,2015 Spring,2015,Spring,3141,36580,WCAS,SPANISH,121-3,30,Intermediate Spanish,Anna G Diakow,13:00,13:50,MoWeFr
128234,2015 Spring,2015,Spring,3141,36571,WCAS,SPANISH,121-3,21,Intermediate Spanish,Mariana Barreto Avila,09:00,09:50,MoWeFr
128233,2015 Spring,2015,Spring,3141,36570,WCAS,SPANISH,121-3,20,Intermediate Spanish,Stewart I Adams,08:00,08:50,MoWeFr
128235,2015 Spring,2015,Spring,3141,36572,WCAS,SPANISH,121-3,22,Intermediate Spanish,,09:00,09:50,MoWeFr
128237,2015 Spring,2015,Spring,3141,36574,WCAS,SPANISH,121-3,24,Intermediate Spanish,Rifka Cook,10:00,10:50,MoWeFr
128244,2015 Spring,2015,Spring,3141,36581,WCAS,SPANISH,121-3,31,Intermediate Spanish,Asha Nagaraj,13:00,13:50,MoWeFr
128247,2015 Spring,2015,Spring,3141,36584,WCAS,SPANISH,121-3,34,Intermediate Spanish,Casey Elaine Drosehn,14:00,14:50,MoWeFr
128246,2015 Spring,2015,Spring,3141,36583,WCAS,SPANISH,121-3,33,Intermediate Spanish,Asha Nagaraj,14:00,14:50,MoWeFr
128248,2015 Spring,2015,Spring,3141,36585,WCAS,SPANISH,121-3,35,Intermediate Spanish,Tasha Ann Seago-Ramaly,14:00,14:50,MoWeFr
128249,2015 Spring,2015,Spring,3141,36586,WCAS,SPANISH,121-3,36,Intermediate Spanish,Asha Nagaraj,15:00,15:50,MoWeFr
128253,2015 Spring,2015,Spring,3141,36590,WCAS,SPANISH,121-3,40,Intermediate Spanish,Rifka Cook,12:00,12:50,MoWeFr
128254,2015 Spring,2015,Spring,3141,36591,WCAS,SPANISH,121-3,41,Intermediate Spanish,,15:00,15:50,MoWeFr
128245,2015 Spring,2015,Spring,3141,36582,WCAS,SPANISH,121-3,32,Intermediate Spanish,Tasha Ann Seago-Ramaly,13:00,13:50,MoWeFr
128255,2015 Spring,2015,Spring,3141,36592,WCAS,SPANISH,121-3,42,Intermediate Spanish,Shannon Nicole Millikin,11:00,11:50,MoWeFr
128236,2015 Spring,2015,Spring,3141,36573,WCAS,SPANISH,121-3,23,Intermediate Spanish,Jack Dennis Martinez Arias,09:00,09:50,MoWeFr
128241,2015 Spring,2015,Spring,3141,36578,WCAS,SPANISH,121-3,28,Intermediate Spanish,Anna G Diakow,12:00,12:50,MoWeFr
128252,2015 Spring,2015,Spring,3141,36589,WCAS,SPANISH,121-3,39,Intermediate Spanish,Tasha Ann Seago-Ramaly,10:00,10:50,MoWeFr
128242,2015 Spring,2015,Spring,3141,36579,WCAS,SPANISH,121-3,29,Intermediate Spanish,Raquel A Amorim,13:00,13:50,MoWeFr
128250,2015 Spring,2015,Spring,3141,36587,WCAS,SPANISH,121-3,37,Intermediate Spanish,Shannon Nicole Millikin,15:00,15:50,MoWeFr
128251,2015 Spring,2015,Spring,3141,36588,WCAS,SPANISH,121-3,38,Intermediate Spanish,Stewart I Adams,09:00,09:50,MoWeFr
128238,2015 Spring,2015,Spring,3141,36575,WCAS,SPANISH,121-3,25,Intermediate Spanish,Anna G Diakow,10:00,10:50,MoWeFr
128239,2015 Spring,2015,Spring,3141,36576,WCAS,SPANISH,121-3,26,Intermediate Spanish,Asha Nagaraj,11:00,11:50,MoWeFr
128240,2015 Spring,2015,Spring,3141,36577,WCAS,SPANISH,121-3,27,Intermediate Spanish,Stewart I Adams,11:00,11:50,MoWeFr
128256,2015 Spring,2015,Spring,15856,36621,WCAS,SPANISH,199-0,20,Language in Context: Contemporary Spain,Joel Colom-Mena,10:00,10:50,MoWeFr
128257,2015 Spring,2015,Spring,15856,36622,WCAS,SPANISH,199-0,21,Language in Context: Contemporary Spain,Joel Colom-Mena,11:00,11:50,MoWeFr
128260,2015 Spring,2015,Spring,3157,36604,WCAS,SPANISH,201-0,22,Conversation on Human Rights: Latin America,Patricia Ellen Nichols,12:00,12:50,MoWeFr
128259,2015 Spring,2015,Spring,3157,36603,WCAS,SPANISH,201-0,21,Conversation on Human Rights: Latin America,Patricia Ellen Nichols,10:00,10:50,MoWeFr
128258,2015 Spring,2015,Spring,3157,36602,WCAS,SPANISH,201-0,20,Conversation on Human Rights: Latin America,,09:00,09:50,MoWeFr
128261,2015 Spring,2015,Spring,3157,36605,WCAS,SPANISH,201-0,23,Conversation on Human Rights: Latin America,Patricia Ellen Nichols,13:00,13:50,MoWeFr
128263,2015 Spring,2015,Spring,3158,36608,WCAS,SPANISH,203-0,22,Individual and Society through Written Expression,Elisa Baena,15:00,15:50,MoWeFr
128641,2015 Spring,2015,Spring,3158,39049,WCAS,SPANISH,203-0,23,Individual and Society through Written Expression,Joel Colom-Mena,14:00,14:50,MoWeFr
128262,2015 Spring,2015,Spring,3158,36606,WCAS,SPANISH,203-0,20,Individual and Society through Written Expression,Elisa Baena,09:00,09:50,MoWeFr
128264,2015 Spring,2015,Spring,3169,36614,WCAS,SPANISH,204-0,20,Reading and Writing the Art of Protest,Denise Bouras,09:00,09:50,MoWeFr
128265,2015 Spring,2015,Spring,3169,36615,WCAS,SPANISH,204-0,21,Reading and Writing the Art of Protest,Denise Bouras,12:00,12:50,MoWeFr
128266,2015 Spring,2015,Spring,18567,36625,WCAS,SPANISH,206-0,21,Spanish for Professions: Business,Benay W Stein,10:00,10:50,MoWeFr
128267,2015 Spring,2015,Spring,3159,36609,WCAS,SPANISH,207-0,20,Spanish for Heritage Speakers,Nelida Aubeneau,13:00,13:50,MoWeFr
128268,2015 Spring,2015,Spring,20093,36628,WCAS,SPANISH,208-0,21,Spanish and the Community,Maria Teresa Villanueva,11:00,11:50,MoWeFr
128270,2015 Spring,2015,Spring,3162,36611,WCAS,SPANISH,220-0,22,Introduction to Literary Analysis,Maria Alejandra Uslenghi,09:30,10:50,TuTh
128269,2015 Spring,2015,Spring,3162,36610,WCAS,SPANISH,220-0,20,Introduction to Literary Analysis,Brais D Outes-Leon,09:30,10:50,MoWe
128271,2015 Spring,2015,Spring,3167,36612,WCAS,SPANISH,260-0,1,Literature in Latin America before 1888,Laura Monica Leon Llerena,11:00,12:20,TuTh
128272,2015 Spring,2015,Spring,3168,36613,WCAS,SPANISH,261-0,20,Literature in Latin America since 1888,Nathalie Bouzaglou,12:30,13:50,MoWe
128273,2015 Spring,2015,Spring,20603,36632,WCAS,SPANISH,281-0,1,Spanish Phonetics and Phonology,Shannon Nicole Millikin,14:00,14:50,MoWeFr
128274,2015 Spring,2015,Spring,3174,36616,WCAS,SPANISH,310-0,1,Origins of Spanish Civilization,Dario Fernandez-Morera,11:00,12:20,TuTh
128275,2015 Spring,2015,Spring,3188,36617,WCAS,SPANISH,344-0,20,Borges,Maria Alejandra Uslenghi,12:30,13:50,TuTh
128276,2015 Spring,2015,Spring,20690,36635,WCAS,SPANISH,363-0,20,Topics in US Latino/a Literary and Cultural Studies,Frances R Aparicio,14:00,16:50,Th
128277,2015 Spring,2015,Spring,3194,36618,WCAS,SPANISH,395-0,20,"Topics in Latin American, Latina/o, and Iberian Literatures and Cultures",Brais D Outes-Leon,12:30,13:50,MoWe
128278,2015 Spring,2015,Spring,3198,36619,WCAS,SPANISH,397-0,20,"Topics in Latin American, Latina and Latino, and Iberian Literatures and Cultures",Nathalie Bouzaglou,11:00,12:20,MoWe
128519,2015 Spring,2015,Spring,19257,38883,UC,SPS,512-0,50,Continuous Registration,,,,
128289,2015 Spring,2015,Spring,3388,35397,WCAS,STAT,202-0,20,Introduction to Statistics,Hongmei Jiang,09:30,10:50,TuTh
128290,2015 Spring,2015,Spring,3388,35410,WCAS,STAT,202-0,21,Introduction to Statistics,Wenxin Jiang,12:30,13:50,TuTh
125539,2015 Spring,2015,Spring,6682,38401,UC,STAT,202-CN,64,Introduction to Statistics,Katheryn Rae DeVelvis,18:15,21:15,Tu
125538,2015 Spring,2015,Spring,6682,38399,UC,STAT,202-CN,17,Introduction to Statistics,Jerome M Lassa,09:00,12:00,Sa
128291,2015 Spring,2015,Spring,3390,35394,WCAS,STAT,210-0,20,Introductory Statistics for the Social Sciences,Jeffrey Thomas Lewis,11:00,11:50,MoWeFr
128293,2015 Spring,2015,Spring,20909,35417,WCAS,STAT,210-MP,02,Academic Mentoring Program: Introductory Statistics for the Social Sciences,Erica Adeline Maslanka,18:00,20:00,Tu
128294,2015 Spring,2015,Spring,20909,35418,WCAS,STAT,210-MP,03,Academic Mentoring Program: Introductory Statistics for the Social Sciences,Erica Adeline Maslanka,14:00,16:00,Th
128292,2015 Spring,2015,Spring,20909,35416,WCAS,STAT,210-MP,01,Academic Mentoring Program: Introductory Statistics for the Social Sciences,Erica Adeline Maslanka,11:00,13:00,Tu
128295,2015 Spring,2015,Spring,20088,35411,WCAS,STAT,320-3,20,Statistical Methods 3,Margaret Elizabeth Andrews,13:00,13:50,MoWeFr
128296,2015 Spring,2015,Spring,3397,36493,WCAS,STAT,351-0,20,Design and Analysis of Experiments,Hongmei Jiang,14:00,15:20,TuTh
128297,2015 Spring,2015,Spring,19765,36188,WCAS,STAT,356-0,20,Hierarchical Linear Models,Larry Vernon Hedges,15:00,17:30,We
128298,2015 Spring,2015,Spring,3400,38167,WCAS,STAT,359-0,20,Topics in Statistics,Larry Vernon Hedges,14:00,16:00,Tu
128299,2015 Spring,2015,Spring,3401,35405,WCAS,STAT,398-0,20,Undergraduate Seminar,Thomas A Severini,09:30,10:50,TuTh
128300,2015 Spring,2015,Spring,3405,35389,WCAS,STAT,420-3,20,Intr to Statistical Theory & Methodology,Wenxin Jiang,11:00,12:20,TuTh
128612,2015 Spring,2015,Spring,21074,38992,WCAS,AFST,360-SA,20,"Culture, Language, and Identity in South Africa",Devora Grynspan,,,
126892,2015 Spring,2015,Spring,8702,35587,WCAS,AFST,390-0,20,Topics in African Studies,Rachel Beatty Riedl,15:30,16:50,MoWe
126893,2015 Spring,2015,Spring,8702,35588,WCAS,AFST,390-0,21,Topics in African Studies,Richard A Joseph,14:00,16:50,We
126894,2015 Spring,2015,Spring,18228,38853,WCAS,AFST,483-0,20,African Studies Seminar,Rachel Beatty Riedl,,,
126895,2015 Spring,2015,Spring,1756,33316,WCAS,AMER_ST,301-3,20,Seminar for Majors,Geraldo L Cadava,15:30,16:50,TuTh
126897,2015 Spring,2015,Spring,1757,35945,WCAS,AMER_ST,310-0,21,Studies in American Culture,Sarah McFarland Taylor,14:00,16:30,Tu
126896,2015 Spring,2015,Spring,1757,33318,WCAS,AMER_ST,310-0,20,Studies in American Culture,Marcia B Gealy,11:00,11:50,MoWeFr
126922,2015 Spring,2015,Spring,2326,35757,WCAS,ARABIC,111-3,22,Arabic I,Fadia M Antabli,13:00,13:50,MoTuWeThFr
126920,2015 Spring,2015,Spring,2326,35755,WCAS,ARABIC,111-3,20,Arabic I,Fatima Zehra Khan,08:00,08:50,MoTuWeThFr
126921,2015 Spring,2015,Spring,2326,35756,WCAS,ARABIC,111-3,21,Arabic I,Fatima Zehra Khan,09:00,09:50,MoTuWeThFr
126923,2015 Spring,2015,Spring,18622,35765,WCAS,ARABIC,114-0,20,Conversation and Culture in the Arab World:  Spoken Egyptian Arabic,Ragy H Ibrahim Mikhaeel,15:30,16:50,TuTh
126925,2015 Spring,2015,Spring,2329,35759,WCAS,ARABIC,121-3,21,Arabic II,Fatima Zehra Khan,11:00,11:50,MoTuWeTh
126924,2015 Spring,2015,Spring,2329,35758,WCAS,ARABIC,121-3,20,Arabic II,Fadia M Antabli,14:00,14:50,MoTuWeTh
126926,2015 Spring,2015,Spring,2364,35760,WCAS,ARABIC,211-3,20,Arabic III,Uri Horesh,16:00,17:20,TuTh
126927,2015 Spring,2015,Spring,17503,35763,WCAS,ARABIC,311-3,20,Arabic IV,Ragy H Ibrahim Mikhaeel,15:30,16:50,Mo
126931,2015 Spring,2015,Spring,19107,35773,WCAS,ARABIC,410-0,23,Advanced Study,Fadia M Antabli,,,
126930,2015 Spring,2015,Spring,19107,35772,WCAS,ARABIC,410-0,22,Advanced Study,Uri Horesh,,,
126929,2015 Spring,2015,Spring,19107,35771,WCAS,ARABIC,410-0,21,Advanced Study,Ragy H Ibrahim Mikhaeel,,,
126928,2015 Spring,2015,Spring,19107,35770,WCAS,ARABIC,410-0,20,Advanced Study,Fatima Zehra Khan,,,
126989,2015 Spring,2015,Spring,19624,35563,WCAS,ASIAN_AM,203-0,20,Topics in Asian American Social and Cultural Analysis,Carolyn E Chen,09:30,10:50,TuTh
126990,2015 Spring,2015,Spring,16673,35566,WCAS,ASIAN_AM,275-0,20,Introduction to Asian American Literature,Jinah Kim,12:30,13:50,TuTh
126991,2015 Spring,2015,Spring,15471,35577,WCAS,ASIAN_AM,380-0,20,Studies in Arts and Performance,Elizabeth Won-Kyung Son,14:00,15:20,MoWe
126992,2015 Spring,2015,Spring,15419,35452,WCAS,ASIAN_AM,394-0,20,Professional Linkage Program,Tatsuyuki Aoki,18:00,20:50,Tu
126993,2015 Spring,2015,Spring,20946,35580,WCAS,ASIAN_LC,110-6,20,First-Year Seminar,Andrew Way Leong,17:00,18:20,MoWe
128630,2015 Spring,2015,Spring,18603,39024,WCAS,ASIAN_LC,290-0,24,Special Topics in Asian Languages and Cultures,Matthew William Richardson,15:30,16:50,MoWe
126994,2015 Spring,2015,Spring,18603,35579,WCAS,ASIAN_LC,290-0,21,Special Topics in Asian Languages and Cultures,Laura Rebecca Brueck,14:00,15:20,MoWe
126995,2015 Spring,2015,Spring,18603,35581,WCAS,ASIAN_LC,290-0,22,Special Topics in Asian Languages and Cultures,Corey Byrnes,14:00,15:20,MoWe
126996,2015 Spring,2015,Spring,18603,35582,WCAS,ASIAN_LC,290-0,23,Special Topics in Asian Languages and Cultures,Patrick James Noonan,14:00,15:20,MoWe
126997,2015 Spring,2015,Spring,18604,36231,WCAS,ASIAN_LC,390-0,20,Advanced Topics in Asian Languages and Cultures,Phyllis I Lyons,14:00,15:20,TuTh
126998,2015 Spring,2015,Spring,18604,33483,WCAS,ASIAN_LC,390-0,21,Advanced Topics in Asian Languages and Cultures,Laura Rebecca Brueck,12:30,13:50,MoWe
128613,2015 Spring,2015,Spring,18604,38991,WCAS,ASIAN_LC,390-0,22,Advanced Topics in Asian Languages and Cultures,Soo Ryon Yoon,11:00,12:50,TuTh
126999,2015 Spring,2015,Spring,21403,35594,WCAS,ASIAN_LC,492-0,20,Gender and Sexuality in Ming & Qing China,Paola Zamperini,14:00,16:50,Tu
127000,2015 Spring,2015,Spring,20723,35631,WCAS,ASIAN_ST,390-3,23,Advanced Topics in Asian Studies,Meredith L McGuire,15:30,16:50,TuTh
127055,2015 Spring,2015,Spring,14198,33597,WCAS,BUS_INST,239-0,20,Marketing Management,Ginger L. Pennington,11:00,12:20,TuTh
127057,2015 Spring,2015,Spring,1649,33594,WCAS,BUS_INST,260-0,21,Accounting & Business Finance,Robin J Bakal,12:30,13:50,TuTh
127056,2015 Spring,2015,Spring,1649,33592,WCAS,BUS_INST,260-0,20,Accounting & Business Finance,Robin J Bakal,11:00,12:20,TuTh
127058,2015 Spring,2015,Spring,3468,33589,WCAS,BUS_INST,390-0,21,Special Topics in Business Institutions,William H McLean,18:30,21:30,Tu
127059,2015 Spring,2015,Spring,3470,33588,WCAS,BUS_INST,394-0,23,Professional Linkage Seminar,Jeff A Bail,18:30,21:30,Mo
127060,2015 Spring,2015,Spring,3470,33591,WCAS,BUS_INST,394-0,24,Professional Linkage Seminar,Seth Jacob Green,14:00,16:50,Tu
127062,2015 Spring,2015,Spring,3470,35615,WCAS,BUS_INST,394-0,27,Professional Linkage Seminar,Katrin Voelkner,13:00,13:50,MoWeFr
127061,2015 Spring,2015,Spring,3470,33601,WCAS,BUS_INST,394-0,25,Professional Linkage Seminar,Gregg Latterman,18:00,21:00,Th
128579,2015 Spring,2015,Spring,21521,38933,WCAS,CFS,387-0,20,Field Studies in Environment and Sustainability,Jennifer L Hirsch,17:00,20:00,We
127063,2015 Spring,2015,Spring,21511,38609,WCAS,CFS,388-0,20,Field Studies in Business Culture,Nicholas Arjuna Dorzweiler,,,
127064,2015 Spring,2015,Spring,20519,33615,WCAS,CFS,392-0,20,Field Studies in Public Health,Lauren Slubowski Keenan-Devlin,18:00,21:00,Th
128645,2015 Spring,2015,Spring,20519,39063,WCAS,CFS,392-0,21,Field Studies in Public Health,Elizabeth Ann Hartman,18:00,21:00,Tu
127065,2015 Spring,2015,Spring,17400,33604,WCAS,CFS,393-1,20,Modern Workplace Culture,Alan Joseph Kellner,10:00,11:30,Mo
127066,2015 Spring,2015,Spring,17401,33605,WCAS,CFS,393-2,20,Contemporary Issues in the Workplace,Alan Joseph Kellner,11:30,13:00,Mo
127067,2015 Spring,2015,Spring,17402,33608,WCAS,CFS,394-1,20,Legal Culture & Process,Monica L Llorente,10:00,11:30,Mo
127068,2015 Spring,2015,Spring,17403,33609,WCAS,CFS,394-2,20,Contemporary Issues in Law,Monica L Llorente,11:30,13:00,Mo
127069,2015 Spring,2015,Spring,17782,33606,WCAS,CFS,395-1,20,Business Workplace Culture,Jamie Michelle Grischkan,10:00,11:30,Mo
127070,2015 Spring,2015,Spring,17782,33610,WCAS,CFS,395-1,21,Business Workplace Culture,Jason Stephen Ralph,17:00,18:30,Mo
127071,2015 Spring,2015,Spring,17783,33607,WCAS,CFS,395-2,20,Contemporary Issues: Business Field Studies,Jamie Michelle Grischkan,11:30,13:00,Mo
127072,2015 Spring,2015,Spring,17783,33611,WCAS,CFS,395-2,21,Contemporary Issues: Business Field Studies,Jason Stephen Ralph,18:30,20:00,Mo
127073,2015 Spring,2015,Spring,18515,33612,WCAS,CFS,397-0,20,Field Studies in Civic Engagement: Engage Chicago,Anna Townsend Fenton-Hathaway,18:00,21:00,Mo
127074,2015 Spring,2015,Spring,20001,33614,WCAS,CFS,398-0,20,Field Studies in Humanities,Elizabeth Caitlin McCabe,17:00,20:00,We
127075,2015 Spring,2015,Spring,19546,33613,WCAS,CFS,495-0,20,Civic Engagement and Graduate Education,Elizabeth Caitlin McCabe,11:00,14:00,Mo
127147,2015 Spring,2015,Spring,2979,33658,WCAS,COG_SCI,211-0,20,"Learning, Representation & Reasoning",Dedre Gentner,12:30,13:50,TuTh
127148,2015 Spring,2015,Spring,2981,36030,WCAS,COG_SCI,366-0,20,Cognitive Science Proseminar,Bozena Malgorzata Pajak,16:00,18:00,Mo
127149,2015 Spring,2015,Spring,20027,36031,WCAS,COG_SCI,401-0,20,Mind and Brain,Kenneth Alan Paller,09:00,11:50,We
127189,2015 Spring,2015,Spring,1582,36034,WCAS,COMP_LIT,104-6,20,First-Year Seminar,Michal Peled Ginsburg,12:30,13:50,TuTh
127191,2015 Spring,2015,Spring,18658,35974,WCAS,COMP_LIT,201-0,21,Reading World Literature,,09:30,10:50,TuTh
127190,2015 Spring,2015,Spring,18658,36240,WCAS,COMP_LIT,201-0,20,Reading World Literature,Marianne I Hopman,14:00,15:20,MoWe
128631,2015 Spring,2015,Spring,16205,39025,WCAS,COMP_LIT,206-0,20,Literature and Media,Alessia Ricciardi,12:30,13:50,TuTh
127192,2015 Spring,2015,Spring,15746,36242,WCAS,COMP_LIT,207-0,20,Introduction to Critical Theory,Mark Vinzenz Alznauer,11:00,11:50,MoWeFr
127193,2015 Spring,2015,Spring,1588,33675,WCAS,COMP_LIT,211-0,20,Topics in Genre,Laura Rebecca Brueck,14:00,15:20,MoWe
127194,2015 Spring,2015,Spring,1596,35583,WCAS,COMP_LIT,271-3,20,Japanese Literature in Translation: Modern Japanese Literature,Patrick James Noonan,14:00,15:20,MoWe
127195,2015 Spring,2015,Spring,1600,33670,WCAS,COMP_LIT,274-3,20,Introduction to Chinese Literature in Translation: Modern,Corey Byrnes,14:00,15:20,MoWe
128580,2015 Spring,2015,Spring,1603,38926,WCAS,COMP_LIT,278-1,20,Modern Hebrew Literature in Translation: The European Period,Marcus G Moseley,15:00,15:50,MoWeFr
127196,2015 Spring,2015,Spring,1604,38569,WCAS,COMP_LIT,279-0,20,Modern Jewish Literature in Translation: An Introduction,Marcus G Moseley,15:00,15:50,MoWeFr
127197,2015 Spring,2015,Spring,18662,36257,WCAS,COMP_LIT,302-0,20,Major Periods in World Literature,Harris Matthew Feinsod,15:30,16:50,MoWe
127198,2015 Spring,2015,Spring,18663,35976,WCAS,COMP_LIT,303-0,20,Literary Movements,Erica Suzanne Weitzman,11:00,12:20,TuTh
127202,2015 Spring,2015,Spring,18664,38634,WCAS,COMP_LIT,304-0,23,Studies in Theme,Maria Alejandra Uslenghi,12:30,13:50,TuTh
127200,2015 Spring,2015,Spring,18664,33693,WCAS,COMP_LIT,304-0,21,Studies in Theme,Phyllis I Lyons,14:00,15:20,TuTh
127199,2015 Spring,2015,Spring,18664,33676,WCAS,COMP_LIT,304-0,20,Studies in Theme,Evan M Mwangi,09:30,10:50,MoWe
127201,2015 Spring,2015,Spring,18664,33686,WCAS,COMP_LIT,304-0,22,Studies in Theme,Laura Rebecca Brueck,12:30,13:50,MoWe
127203,2015 Spring,2015,Spring,11076,33685,WCAS,COMP_LIT,311-0,20,Theory and Practice of Poetry Translation,William Reginald Gibbons Jr,14:00,15:20,MoWe
127204,2015 Spring,2015,Spring,1617,33674,WCAS,COMP_LIT,375-0,20,Literature and its Others:,Linda P Austern,11:00,12:20,MoWe
127205,2015 Spring,2015,Spring,1622,33682,WCAS,COMP_LIT,383-0,20,Special Topics in Theory: Critical Theory,Penelope L Deutscher,18:00,19:20,MoWe
127206,2015 Spring,2015,Spring,1622,36324,WCAS,COMP_LIT,383-0,21,Special Topics in Theory: Critical Theory,Tristram Nash Wolff,14:00,15:20,MoWe
127207,2015 Spring,2015,Spring,18138,33673,WCAS,COMP_LIT,412-0,20,Literary Studies Colloquium,Domietta Torlasco,17:30,19:50,Mo
127209,2015 Spring,2015,Spring,17831,38171,WCAS,COMP_LIT,414-0,21,Comparative Studies in Genre,William Reginald Gibbons Jr,14:00,15:20,MoWe
127208,2015 Spring,2015,Spring,17831,36325,WCAS,COMP_LIT,414-0,20,Comparative Studies in Genre,Clare A Cavanagh,15:00,17:50,Tu
127210,2015 Spring,2015,Spring,1639,35979,WCAS,COMP_LIT,488-0,20,Special Topics in Comparative Literature,Anna Maree Parkinson,15:00,17:50,We
127211,2015 Spring,2015,Spring,1640,33672,WCAS,COMP_LIT,490-0,20,Independent Reading,Evan M Mwangi,,,
127212,2015 Spring,2015,Spring,1644,33671,WCAS,COMP_LIT,596-0,20,Phd Thesis Tutorial,,,,
127213,2015 Spring,2015,Spring,17494,36311,WCAS,EARTH,103-0,1,Geologic Hazards,Emile A Okal,12:30,13:50,TuTh
127214,2015 Spring,2015,Spring,1905,36261,WCAS,EARTH,106-0,01,"The Ocean, the Atmosphere & Our Climate",Neal E Blair,09:30,10:50,TuTh
127215,2015 Spring,2015,Spring,1910,36264,WCAS,EARTH,201-0,01,Earth Systems Revealed,Andrew Darin Jacobson,11:00,11:50,MoWeFr
127216,2015 Spring,2015,Spring,1912,36267,WCAS,EARTH,203-0,01,Earth System History,Gilbert J Klapper,12:00,12:50,MoWeFr
127217,2015 Spring,2015,Spring,19416,36316,WCAS,EARTH,301-0,1,Petrology: Evolution of Crustal and Mantle Rocks,Craig R Bina,14:00,15:20,TuTh
127218,2015 Spring,2015,Spring,19623,36319,WCAS,EARTH,351-0,1,Forming a Habitable Planet,Seth A Stein,15:00,16:20,MoWe
127219,2015 Spring,2015,Spring,20061,36320,WCAS,EARTH,390-0,01,Special Topics in Earth and Planetary Science,Matthew William Rossi,15:30,18:00,TuTh
127220,2015 Spring,2015,Spring,20061,36321,WCAS,EARTH,390-0,02,Special Topics in Earth and Planetary Science,Matthew William Rossi,14:00,14:50,MoWeFr
127221,2015 Spring,2015,Spring,20061,38632,WCAS,EARTH,390-0,03,Special Topics in Earth and Planetary Science,Magdalena Rose Osburn,12:30,13:50,TuTh
127222,2015 Spring,2015,Spring,20061,38602,WCAS,EARTH,390-0,04,Special Topics in Earth and Planetary Science,Seth A Stein,11:00,12:20,TuTh
127223,2015 Spring,2015,Spring,19445,36318,WCAS,EARTH,519-0,20,Responsible Conduct of Research Training,Patricia A Beddows,,,
127150,2015 Spring,2015,Spring,18572,33739,WCAS,ENVR_POL,390-0,20,Special Topics in Environmental Policy and Culture,Keith I Harley,15:30,18:20,We
127151,2015 Spring,2015,Spring,18572,33740,WCAS,ENVR_POL,390-0,21,Special Topics in Environmental Policy and Culture,Sheila Two Wille,18:00,20:50,We
127152,2015 Spring,2015,Spring,16388,33746,WCAS,ENVR_SCI,201-0,20,Earth: A Habitable Planet,Patricia A Beddows,14:00,15:20,TuTh
127153,2015 Spring,2015,Spring,20567,33747,WCAS,ENVR_SCI,390-0,20,Special Topics in Environmental Sciences,Matthew William Rossi,15:30,18:00,TuTh
127154,2015 Spring,2015,Spring,20567,35688,WCAS,ENVR_SCI,390-0,21,Special Topics in Environmental Sciences,Matthew William Rossi,14:00,14:50,MoWeFr
127375,2015 Spring,2015,Spring,19132,36643,WCAS,GEN_LA,280-3,20,Residence-Linked Seminar - III (Social & Behavioral Sciences),Benjamin J Gorvine,,,
127376,2015 Spring,2015,Spring,19133,36644,WCAS,GEN_LA,280-4,10,Residence-Linked Seminar - IV (Historical Studies),Michael J. Allen,16:00,17:20,TuTh
127377,2015 Spring,2015,Spring,19134,36926,WCAS,GEN_LA,280-5,20,Residence-Linked Seminar - V (Ethics & Values),Claudia E Swan,,,
127382,2015 Spring,2015,Spring,19135,36930,WCAS,GEN_LA,280-6,24,Residence-Linked Seminar - VI (Literature and Fine Arts),Linda H. Gates,14:00,17:00,Mo
127381,2015 Spring,2015,Spring,19135,33820,WCAS,GEN_LA,280-6,23,Residence-Linked Seminar - VI (Literature and Fine Arts),Kathleen Carmichael,,,
127380,2015 Spring,2015,Spring,19135,36929,WCAS,GEN_LA,280-6,22,Residence-Linked Seminar - VI (Literature and Fine Arts),Susan R Osborn,13:00,16:00,Fr
127383,2015 Spring,2015,Spring,19135,33818,WCAS,GEN_LA,280-6,25,Residence-Linked Seminar - VI (Literature and Fine Arts),Jacob Arnaud Smith,18:00,21:00,Th
127378,2015 Spring,2015,Spring,19135,33814,WCAS,GEN_LA,280-6,20,Residence-Linked Seminar - VI (Literature and Fine Arts),Elzbieta Maria Foeller-Pituch,14:00,16:30,Mo
127379,2015 Spring,2015,Spring,19135,36928,WCAS,GEN_LA,280-6,21,Residence-Linked Seminar - VI (Literature and Fine Arts),Genevieve Marie Amaral,18:00,21:00,We
127384,2015 Spring,2015,Spring,1041,36927,WCAS,GEN_LA,280-7,10,Residence-Linked Seminar,Philip E Hockberger,19:00,20:20,TuTh
127385,2015 Spring,2015,Spring,16853,33811,WCAS,GEN_LA,290-0,20,Undergraduate Research,Peter J Civetta,,,
127386,2015 Spring,2015,Spring,1042,38199,WCAS,GEN_LA,298-0,20,Student Organized Seminar-P/N Required,Mark P Sheldon,15:00,17:20,Fr
127387,2015 Spring,2015,Spring,8348,33810,WCAS,GEN_LA,350-0,20,Study Abroad Research Program,Robin Ann Leephaibul,,,
127388,2015 Spring,2015,Spring,1882,33824,WCAS,GEOG,313-0,20,North America,John Crandall Hudson,14:00,14:50,MoWeFr
127389,2015 Spring,2015,Spring,1884,33827,WCAS,GEOG,341-0,20,Principles of Cartography,John Crandall Hudson,11:00,11:50,MoWeFr
